Product Name,Category,General Specs,Detailed Specs,Price,Product URL
"Acer Chromebook 315 CB315-3H-C69K 15.6"" HD",computers/laptops,Intel Celeron N4020 - 4GB RAM - 64GB SSD - ChromeOS - AC WiFi + BT5.0 - Webcam - USB-C (with PD & DP) - Backlit Keyboard,"Operating System: ChromeOS
Processor Manufacturer: Intel®
Processor Model: N4020",494.50,https://www.pbtech.co.nz/product/NBKACN315369I/Acer-Chromebook-315-CB315-3H-C69K-156-HD-Intel-Cel
Microsoft Surface Pro (11th Edition) Copilot+ PC - Platinum,computers/laptops,"Snapdragon X Elite (12 Core) - 16GB RAM - 512GB SSD - 13"" PixelSense Flow OLED Display - Win 11 Home","Processor: Snapdragon® X Elite
NPU: Qualcomm® Hexagon with 45 trillion operations per second
Graphics: Qualcomm® Adreno GPU
Memory and storage: 16GB LPDDR5x RAM
Removable solid-state drive (Gen 4 SSD) 512GB
Display: Surface Pro with OLED display:
Touchscreen: 13 inch PixelSense Flow display
Resolution: 2880 x 1920 (267 PPI)
Aspect ratio: 3:2
Contrast ratio: 1M:1
Dynamic refresh rate up to 120Hz
Colour profile: sRGB and Vivid
Individually colour-calibrated display
Adaptive colour
Adaptive contrast
Auto colour management
Touch: 10-point multi-touch
Dolby Vision IQ
Corning® Gorilla® Glass 5",2978.99,https://www.pbtech.co.nz/product/TABMST112151211/Microsoft-Surface-Pro-11th-Edition-Copilot-PC---Pl
"Dell Inspiron 3000 Series 3520 Business Laptop 15.6"" FHD",computers/laptops,Intel Core i5-1235U - 8GB RAM - 512GB SSD - Win 11 Pro - 1Y Warranty,"Processor: 12th Gen Intel® Core i5-1235U (12 MB cache, 10 cores, up to 4.40 GHz Turbo)
Operating System: Windows 11 Pro
Video Card: Intel® UHD Graphics
Display: 15.6"", Non-Touch, FHD 1920x1080, 120Hz, WVA, IPS, Anti-Glare, 250 nit, Narrow Border, LED-Backlit
Memory: 8 GB: 1 x 8 GB, DDR4, 2666 MT/s",1207.50,https://www.pbtech.co.nz/product/NBKDEL100301/Dell-Inspiron-3000-Series-3520-Business-Laptop-156
"Dell Latitude 5000 Series 5540 Business Laptop 15.6"" FHD",computers/laptops,Intel Core i5-1345U vPro - 16GB RAM - 256GB SSD - Win 11 Pro - AX WiFi 6E + BT5 - FHD Camera - Backlit Keyboard - 1Y Warranty,"Processor: 13th Generation Intel® Core i5-1345U vPro (12 MB cache, 10 cores, up to 4.7 GHz)
Operating System: Windows 11 Pro, 64-bit
Video Card: Intel® Graphics
Display: 15-inch, FHD 1920 x 1080, 60 Hz, anti-glare, non-touch, 45% NTSC, 250 nits, IPS
Memory: 16 GB, 1 x 16 GB, DDR4, 3200 MHz, single-channel",1437.50,https://www.pbtech.co.nz/product/NBKDEL5540512/Dell-Latitude-5000-Series-5540-Business-Laptop-156
"Apple MacBook Air 13"" Laptop with M3 Chip - Silver",computers/laptops,"16GB RAM - 512GB SSD - 8-Core CPU -10-Core GPU - 13.6"" Liquid Retina Display - Backlit Keyboard - 1080p FaceTime HD Camera - Works with iPhone & iPad","Apple M3 chip: 8-core CPU with four performance cores and four efficiency cores
10-core GPU
Hardware-accelerated ray tracing
16-core Neural Engine
100GB/s memory bandwidth
Media Engine: Hardware-accelerated H.264, HEVC, ProRes and ProRes RAW
Video decode engine
Video encode engine
ProRes encode and decode engine
AV1 decode engine",2155.00,https://www.pbtech.co.nz/product/NBKAPP213351222/Apple-MacBook-Air-13-Laptop-with-M3-Chip---Silver
"HP ProBook 460 G11 Business Laptop 16"" WUXGA",computers/laptops,Intel Core Ultra 7 155H - 16GB RAM - 512GB SSD - Win 11 Pro - 1Y Onsite Warranty,"Display: 40.6 cm (16"") diagonal, WUXGA (1920 x 1200), IPS, narrow bezel, anti-glare, 300 nits, 45% NTSC
Operating System: Windows 11 Pro
Processor: Intel Core Ultra 7 155H (up to 4.8 GHz with Intel Turbo Boost Technology, 24 MB L3 cache, 16 cores, 22 threads)
Memory: 16 GB DDR5-5600 MHz RAM (1 x 16 GB)",1983.77,https://www.pbtech.co.nz/product/NBKHNB4601105/HP-ProBook-460-G11-Business-Laptop-16-WUXGA-Intel
"ASUS Vivobook Go E1504FA 15.6"" FHD",computers/laptops,AMD Ryzen 5 7520U - 16GB RAM - 512GB SSD - Win 11 Home - AC WiFi 5 + BT4.1 - Webcam - USB-C & HDMI - 1Y Warranty,"Color: Cool Silver
Operating System: Windows 11 Home
Processor: AMD Ryzen 5 7520U Mobile Processor (4-core/8-thread, 4MB cache, up to 4.3 GHz max boost)
Graphics: AMD Radeon Graphics
Display: 15.6-inch, FHD (1920 x 1080) 16:9 aspect ratio, LED Backlit, 60Hz refresh rate, 250nits, 45% NTSC color gamut, Anti-glare display, TÜV Rheinland-certified, Non-touch screen, (Screen-to-body ratio)84%",1078.75,https://www.pbtech.co.nz/product/NBKASU15042740/ASUS-Vivobook-Go-E1504FA-156-FHD-AMD-Ryzen-5-7520U
"Lenovo Legion 5 16IRX9 RTX 4060 Gaming Laptop 16"" WQXGA 165Hz",computers/laptops,Intel Core i7-14650HX - 32GB RAM - 1TB SSD - Win 11 Home - AX WiFi 6E + BT5.2 - Webcam - USB-C (with PD & DP1.4) - HDMI2.1 - RJ45 - 1Y Warranty,"Processor: Intel® Core i7-14650HX, 16C (8P + 8E) / 24T, P-core 2.2 / 5.2GHz, E-core 1.6 / 3.7GHz, 30MB
Graphics: NVIDIA® GeForce RTX 4060 8GB GDDR6, Boost Clock 2370MHz, TGP 140W
Chipset: Intel® HM770 Chipset",4031.37,https://www.pbtech.co.nz/product/NBKLEN110212B0/Lenovo-Legion-5-16IRX9-RTX-4060-Gaming-Laptop-16-W
"ASUS TUF Gaming A15 TUF507NUR RTX 4050 Gaming Laptop 15.6"" FHD 144Hz",computers/laptops,AMD Ryzen 7 7435HS - 32GB RAM - 512GB SSD - Win 11 Home - 1Y Warranty - AX WiFi 6 + BT5.3 - Webcam - USB-C (with DP) - HDMI2.1 TMDS - RJ45,"Operating System: Windows 11 Home
Processor: AMD Ryzen 7 7435HS Mobile Processor 3.1GHz (20MB Cache, up to 4.5 GHz, 8 cores, 16 Threads)
Graphics: NVIDIA® GeForce RTX 4050 Laptop GPU, 2420MHz* at 140W (2370MHz Boost Clock+50MHz OC, 115W+25W Dynamic Boost), 6GB GDDR6
Display: 15.6-inch, FHD (1920 x 1080) 16:9, Value IPS-level, Anti-glare display, sRGB:100%, Adobe:75.35%, Refresh Rate:144Hz, G-Sync",2189.31,https://www.pbtech.co.nz/product/NBKASU50779B0/ASUS-TUF-Gaming-A15-TUF507NUR-RTX-4050-Gaming-Lapt
"Lenovo IdeaPad 5 14Q8X9 14"" WUXGA OLED Touch Copilot+ PC",computers/laptops,8 Core Qualcomm Snapdragon X Plus - 16GB RAM - 1TB SSD - Win 11 Home- 1Y Warranty - BE WiFi 7 & BT5.3 - IR Cam - USB4 (with PD & DP1.4),"Processor: Snapdragon® X Plus X1P-42-100, 8C, Max Turbo up to 3.4GHz (single-core) / 3.2GHz (8-core), 30MB
AI PC Category: Copilot+ PC
NPU: Integrated Qualcomm® Hexagon NPU, up to 45 TOPS",1859.22,https://www.pbtech.co.nz/product/NBKLEN148983/Lenovo-IdeaPad-5-14Q8X9-14-WUXGA-OLED-Touch-Copilo
"HP ProBook 445 G11 Business Laptop 14"" WUXGA Touch",computers/laptops,AMD Ryzen 5 7535U - 16GB RAM - 256GB SSD - Win 11 Pro - 1Y Onsite Warranty,"Display: 35.6 cm (14"") diagonal, WUXGA (1920 x 1200), touch, IPS, anti-glare, 300 nits, 45% NTSC
Operating System: Windows 11 Pro
Processor: AMD Ryzen 5 7535U (up to 4.5 GHz max boost clock, 16 MB L3 cache, 6 cores, 12 threads)
Memory: 16 GB DDR5-4800 MHz RAM (1 x 16 GB)",1609.00,https://www.pbtech.co.nz/product/NBKHNB4451103/HP-ProBook-445-G11-Business-Laptop-14-WUXGA-Touch
"Lenovo Chromebook 100e G3 11.6"" HD Te Reo Maori Keyboard K12 Education Only",computers/laptops,Intel Celeron N4500 - 4GB RAM - 32GB eMMC - ChromeOS - 1Y Warranty,"Processor: Intel Celeron N4500 (2C / 2T, 1.1 / 2.8GHz, 4MB L3)
Graphics: Integrated Intel UHD Graphics
Chipset: Intel SoC Platform
Memory: 4GB Soldered LPDDR4x-2933",379.50,https://www.pbtech.co.nz/product/NBKLEN86730TRK/Lenovo-Chromebook-100e-G3-116-HD-Te-Reo-Maori-Keyb
"HP ProBook 460 G11 Business Laptop 16"" WUXGA Touch",computers/laptops,Intel Core Ultra 7 155H - 32GB RAM - 512GB SSD - Win 11 Pro - 1Y Onsite Warranty,"Operating system: Windows 11 Pro
Processor: Intel® Core Ultra 7 155H (up to 4.8 GHz with Intel® Turbo Boost Technology, 24 MB L3 cache, 16 cores, 22 threads)
Memory: 32 GB DDR5-5600 MHz RAM (2 x 16 GB)
Internal Storage: 512 GB PCIe® NVMe SSD
Graphics (integrated): Intel® Arc Graphics",2139.00,https://www.pbtech.co.nz/product/NBKHNB6226901B/HP-ProBook-460-G11-Business-Laptop-16-WUXGA-Touch
"MSI Katana 15 B13VFK-2070NZ RTX4060 Gaming Laptop 15.6"" QHD 165Hz",computers/laptops,Intel Core i7-13620H - 16GB RAM - 1TB SSD - Win 11 Home - WiFi 6E + BT5.2 - RGB Gaming Keyboard - USB-C & HDMI 2.1 - 1Y Warranty,"CPU: 13th Gen Intel® Core i7-13620H Processor
OS: Windows 11 Home
DISPLAY: 15.6"" QHD (2560x1440), 165Hz, IPS-Level
GRAPHICS: NVIDIA® GeForce RTX 4060 Laptop GPU 8GB GDDR6
Boost Clock 105W Maximum Graphics Power with Dynamic Boost. *May vary by scenario",2499.00,https://www.pbtech.co.nz/product/NBKMSI152070/MSI-Katana-15-B13VFK-2070NZ-RTX4060-Gaming-Laptop
"HP Chromebook 14a-na0062tg 14"" HD",computers/laptops,Intel Pentium N5030 - 4GB RAM - 128GB eMMC - ChromeOS - 1Y Warranty - AC WiFi 5 + BT5 - Webcam - Backlit Keyboard,"Product number: 60L06UA
Product name: HP Chromebook 14a-na0062tg
Microprocessor: Intel® Pentium® Silver N5030 (1.1 GHz base frequency, up to 3.1 GHz burst frequency, 4 MB L2 cache, 4 cores)
Chipset: Intel® Integrated SoC
Memory, standard: 4 GB LPDDR4-2400 MHz RAM (onboard)",563.50,https://www.pbtech.co.nz/product/NBKHNB140062I/HP-Chromebook-14a-na0062tg-14-HD-Intel-Pentium-N50
"MSI Prestige A16 AI+ A3HMG-025NZ NextGen AI PC 16"" QHD+ 165Hz",computers/laptops,AMD Ryzen AI 9 365 - 32GB RAM - 1TB SSD - Win 11 Home - 1Y Warranty - BE WiFi 7 + BT5.4,"OS: Windows 11 Home
CPU: AMD Ryzen AI 9 365 Processor with up to 50 NPU TOPS (73 total AI TOPS)
Display: 16"" QHD+ (2560x1600), 165Hz, IPS-Level
Graphics: AMD Radeon 880M Graphics
Memory: 32GB LPDDR5x-7500 On board",2999.00,https://www.pbtech.co.nz/product/NBKMSI163025/MSI-Prestige-A16-AI-A3HMG-025NZ-NextGen-AI-PC-16-Q
"MSI Katana 15 B13VFK-1249NZ RTX4060 Gaming Laptop 15.6"" QHD 165Hz",computers/laptops,Intel Core i7-13620H - 32GB RAM - 1TB SSD - Win 11 Home - AX WiFi 6 + BT5.2 - RGB Gaming Keyboard - USB-C & HDMI 2.1 - 2Y Warranty,"CPU: 13th Gen Intel® Core i7-13620H Processor
OS: Windows 11 Home
DISPLAY: 15.6"" QHD (2560x1440), 165Hz, DCI-P3 100% typical
GRAPHICS: NVIDIA® GeForce RTX 4060 Laptop GPU 8GB GDDR6
Boost Clock 105W Maximum Graphics Power with Dynamic Boost. *May vary by scenario",2959.00,https://www.pbtech.co.nz/product/NBKMSI151353B/MSI-Katana-15-B13VFK-1249NZ-RTX4060-Gaming-Laptop
"ASUS Vivobook S15 OLED S5507QA 15.6"" 3K 120Hz Copilot+ PC",computers/laptops,8 Cores Qualcomm Snapdragon X Plus - 16GB RAM - 1TB SSD - Win 11 Home - 1Y Warranty - BE WiFi 7 + BT5.4 - IR Cam - USB4.0 G3 (PD & DP) - HDMI2.1 TMDS - 1 Zone RGB Backlit Keyboard,"Color: Cool Silver
Operating System: Windows 11 Home
Processor: Snapdragon® X Plus X1P 42 100 Processor 3.4GHz (30MB Cache, up to 3.4GHz, 8 cores)
Graphics: Qualcomm® Adreno GPU
Neural Processor: Qualcomm® Hexagon NPU 45TOPs",2244.90,https://www.pbtech.co.nz/product/NBKASU5507070/ASUS-Vivobook-S15-OLED-S5507QA-156-3K-120Hz-Copilo
"Dell Latitude 5440 Business Laptop 14"" FHD",computers/laptops,Intel i5-1345U - 16GB RAM - 256GB SSD - Win 11 Pro - IR Cam - 1yr warranty,"Processor: 13th Gen Intel® Core i5-1345U, (12 MB cache, 10 cores, 12 threads, up to 4.7 GHz Turbo)
Operating System: Windows 11 Pro
Graphics Card: Intel Integrated Graphics
Memory: 16 GB, 1 x 16 GB, DDR4, 3200 MT/s, Non-ECC, single-channel
Storage: 256 GB, M.2, PCIe NVMe, SSD, Class 35",1408.75,https://www.pbtech.co.nz/product/NBKDEL5440512/Dell-Latitude-5440-Business-Laptop-14-FHD-Intel-i5
Acer C734-C1SD Te Reo Keyboard Chromebook + Targus Bag & Met Product Care Bundle,computers/laptops,"11.6"" HD - Intel Celeron N4500 - 4GB RAM - 32GB eMMC - AC WiFi - Webcam - ChromeOS - 3 Years Warranty","Screen: 11.6""
CPU: Intel Celeron N4500
RAM: 4GB
Storage: 32GB eMMC
Connectivity: AC WiFi 5",,https://www.pbtech.co.nz/product/NBKACN743013TRB/Acer-C734-C1SD-Te-Reo-Keyboard-Chromebook--Targus
"ASUS Zenbook 14 UX3405CA Business Laptop 14"" 2K 120Hz Touch OLED",computers/laptops,Intel Core Ultra 9 285H - 32GB RAM - 1TB SSD - Win 11 Pro - BE WiFi7 + BT5.4 - IR Cam - Thunderbolt4 (with PD & DP) - HDMI2.1 TMDS - 1yr warranty,"Operating System: Windows 11 Pro
Processor: Intel® Core Ultra 9 Processor 285H 2.9 GHz (24MB Cache, up to 5.4 GHz, 16 cores, 16 Threads); Intel® AI Boost NPU up to 13TOPS
Graphics: Intel® Arc Graphics
Neural Processor: Intel® AI Boost NPU up to 13TOPS
Display: 14.0-inch, 3K (2880 x 1800) OLED 16:10 aspect ratio, 0.2ms response time, 120Hz refresh rate, 400nits, 500nits HDR peak brightness, 100% DCI-P3 color gamut, 1,000,000:1, VESA CERTIFIED Display HDR True Black 500, 1.07 billion colors, Glossy display, 70% less harmful blue light, TÜV Rheinland-certified, SGS Eye Care Display, Touch screen, (Screen-to-body ratio)87%, With stylus support",2999.00,https://www.pbtech.co.nz/product/NBKASU3406102/ASUS-Zenbook-14-UX3405CA-Business-Laptop-14-2K-120
Apple MacBook Air 13-inch Laptop with M4 Chip - Midnight,computers/laptops,"- 16GB Unified Memory - 512GB SSD - 10-Core CPU - 10-Core GPU - 13.6"" Liquid Retina Display - Backlit Keyboard - 12MP Center Stage Camera 35W USB-C Power Adapter","Chip: Apple M4 chip
10-core CPU with four performance cores and six efficiency cores
10-core GPU
Hardware-accelerated ray tracing
16-core Neural Engine
120GB/s memory bandwidth

Media Engine
Hardware-accelerated H.264, HEVC, ProRes and ProRes RAW
Video decode engine
Video encode engine
ProRes encode and decode engine
AV1 decode",2343.23,https://www.pbtech.co.nz/product/NBKAPP341351214/Apple-MacBook-Air-13-inch-Laptop-with-M4-Chip---Mi
"ASUS Vivobook 16 V3607VU RTX 4050 Gaming Laptop 16"" WUXGA 144Hz",computers/laptops,Intel Core 7 240H - 32GB RAM - 1TB SSD - Win 11 Home - AX WiFi6 + BT5.3 - Webcam - USB-C (with PD & DP) - HDMI2.1 FRL,"Operating System: Windows 11 Home
Processor: Intel® Core 7 Processor 240H 2.5 GHz (24MB Cache, up to 5.2 GHz, 10 cores, 16 Threads)
Graphics: NVIDIA® GeForce RTX 4050 Laptop GPU (194 AI TOPs)
6GB GDDR6
Intel® Graphics",2499.00,https://www.pbtech.co.nz/product/NBKASU3607242/ASUS-Vivobook-16-V3607VU-RTX-4050-Gaming-Laptop-16
Microsoft Surface Laptop Studio 2,computers/laptops,Intel Core i7 13th Gen - 32GB RAM - 1TB SSD - NVIDIA GeForce RTX 4050 - Win 11 Home,"Processor: 13th Gen Intel® Core i7-13700H Processor
Built on the Intel® Evo platform
Intel® Gen3 Movidius 3700VC VPU AI Accelerator
Graphics: NVIDIA® GeForce RTX 4050 Laptop GPU with 6GB GDDR6 vRAM
2130 MHz boost clock speed, 80W maximum graphics power
Memory: 32GB LPDDR5x RAM",5298.99,https://www.pbtech.co.nz/product/NBKMST52199011/Microsoft-Surface-Laptop-Studio-2-Intel-Core-i7-13
"ASUS Vivobook 15 X1504VA 15.6"" FHD Laptop",computers/laptops,Intel Core i7-1355U - 16GB RAM - 512GB SSD - AC WiFi 5 + BT4.1 - Webcam - HDMI1.4 - Win 11 Home - 1Y Warranty,"Color: Quiet Blue
Operating System: Windows 11 Home
Processor: Intel® Core i7-1355U Processor 1.7 GHz (12MB Cache, up to 5.0 GHz, 10 cores, 12 Threads)
Graphics: Intel Iris Xe Graphics
*Intel Iris Xe Graphics is only available in models with Intel® Core i5/i7/i9 processors and dual-channel memory.",1462.00,https://www.pbtech.co.nz/product/NBKASU1504036/ASUS-Vivobook-15-X1504VA-156-FHD-Laptop-Intel-Core
"Apple Macbook Pro 14"" Laptop with M4 Pro Chip - Silver",computers/laptops,24GB Unified Memory - 512GB SSD - 12-Core CPU - 16-Core GPU - 14-inch Liquid Retina XDR Display 70W USB-C Power Adapter,"Chip: Apple M4 Pro chip
12-core CPU with eight performance cores and four efficiency cores
16-core GPU
Hardware-accelerated ray tracing
16-core Neural Engine
273GB/s memory bandwidth

Media Engine
Hardware-accelerated H.264, HEVC, ProRes and ProRes RAW
Video decode engine
Video encode engine
ProRes encode and decode engine
AV1 decode",3759.00,https://www.pbtech.co.nz/product/NBKAPP144251212/Apple-Macbook-Pro-14-Laptop-with-M4-Pro-Chip---Sil
"HP Victus 15-fa1302TX RTX 2050 Gaming Laptop 15.6"" FHD 144Hz",computers/laptops,Intel Core i5-12450H - 8GB RAM - 512GB SSD - Win 11 Home - 1Y Warranty - AX WiFi 6 + BT5.3 - Webcam - USB-C (DP1.4) - HDMI2.1 - RJ45,"Operating system: Windows 11 Home
Processor: Intel® Core i5-12450H (up to 4.4 GHz with Intel® Turbo Boost Technology, 12 MB L3 cache, 8 cores, 12 threads)
Memory: 8 GB DDR4-3200 MHz RAM (1 x 8 GB)
Internal Storage: 512 GB PCIe® Gen4 NVMe M.2 SSD
Graphics (discrete): NVIDIA® GeForce RTX 2050 Laptop GPU (4 GB GDDR6 dedicated)",1418.46,https://www.pbtech.co.nz/product/NBKHNB151302/HP-Victus-15-fa1302TX-RTX-2050-Gaming-Laptop-156-F
"Lenovo ThinkPad X1 Carbon G11 14"" WUXGA Touch Laptop",computers/laptops,Intel Core i7-1355U - 16GB RAM - 512GB SSD - Win 11 Pro - 3Y Onsite Warranty,"Processor: Intel® Core i7-1355U, 10C (2P + 8E) / 12T, P-core 1.7 / 5.0GHz, E-core 1.2 / 3.7GHz, 12MB
Graphics: Integrated Intel® Iris® Xe Graphics
Chipset: Intel® SoC Platform",3396.92,https://www.pbtech.co.nz/product/NBKLEN836005/Lenovo-ThinkPad-X1-Carbon-G11-14-WUXGA-Touch-Lapto
"Lenovo Yoga Slim 7x 14.5"" 3K OLED 90Hz Touch Ultra Slim Copilot+ PC",computers/laptops,12 Cores Qualcomm Snapdragon X Elite - 16GB RAM - 512GB SSD - Win 11 Home- 1Y Warranty - BE WiFi 7 & BT5.3 - IR Cam - USB4 (with PD & DP1.4),"Processor: Snapdragon® X Elite X1E-78-100, 12C / 12T, Max Turbo up to 3.4GHz, 42MB
Graphics: Integrated Qualcomm® Adreno GPU
Chipset: Qualcomm® SoC Platform
Memory: 16GB Soldered LPDDR5x-8448",3299.00,https://www.pbtech.co.nz/product/NBKLEN830000/Lenovo-Yoga-Slim-7x-145-3K-OLED-90Hz-Touch-Ultra-S
"MSI Modern 14 H D13MG-066NZ 14"" FHD+ Laptop",computers/laptops,Intel Core i7-13620H - 16GB RAM - 512GB SSD - AX Wi-Fi 6 + BT5.2 - Webcam - Backlit Keyboard - Win 11 Home - 1YR Warranty,"CPU: 13th Gen Intel® Core i7-13620H Processor
OS: Windows 11 Home
DISPLAY: 14"" FHD+ (1920x1200), IPS-Level
GRAPHICS: Intel® Iris® Xe graphics
MEMORY: 16GB (2x 8GB SO-DIMM)
2 Slots",1498.99,https://www.pbtech.co.nz/product/NBKMSI140066/MSI-Modern-14-H-D13MG-066NZ-14-FHD-Laptop-Intel-Co
"HP EliteBook 840 G11 LTE Business Laptop 14"" FHD AG 1000nits SV",computers/laptops,Intel Core Ultra 7-165U - vPro - 32GB RAM - 512GB SSD - Win 11 Pro - AX WiFi 6E + BT5.3 - FPR - IR Cam - 3Y NBD Onsite Warranty,"Display: 35.6 cm (14"") diagonal, WUXGA (1920 x 1200), IPS, BrightView, 1000 nits, 100% sRGB, HP Sure View Reflect integrated privacy screen
Operating System: Windows 11 Pro
Processor: Intel Core Ultra 7 165U (up to 4.9 GHz with Intel Turbo Boost Technology, 12 MB L3 cache, 10 cores, 14 threads)
Memory: 32 GB DDR5-5600 MHz RAM (2 x 16 GB)",3246.29,https://www.pbtech.co.nz/product/NBKHNB8401112/HP-EliteBook-840-G11-LTE-Business-Laptop-14-FHD-AG
"Apple MacBook Air 13"" Laptop with M3 Chip - Starlight",computers/laptops,"16GB RAM - 512GB SSD - 8-Core CPU -10-Core GPU - 13.6"" Liquid Retina Display - Backlit Keyboard - 1080p FaceTime HD Camera - Works with iPhone & iPad","Apple M3 chip: 8-core CPU with four performance cores and four efficiency cores
10-core GPU
Hardware-accelerated ray tracing
16-core Neural Engine
100GB/s memory bandwidth
Media Engine: Hardware-accelerated H.264, HEVC, ProRes and ProRes RAW
Video decode engine
Video encode engine
ProRes encode and decode engine
AV1 decode engine",2155.00,https://www.pbtech.co.nz/product/NBKAPP213351223/Apple-MacBook-Air-13-Laptop-with-M3-Chip---Starlig
"HP Spectre x360 14-eu0056TU Flip 2-in-1 Laptop 14"" 2.8K OLED Touch",computers/laptops,Intel Core Ultra 7-155H - 16GB RAM - 1TB SSD - Win 11 Pro - AX WiFi 7 + BT5.4 - IR Cam - Thunderbolt 4 (PD & DP1.4) - FPR - 1Y Warranty,"Operating system: Windows 11 Pro
Processor family: Intel® Core Ultra 7 processor
Processor: Intel® Core Ultra 7 155H (up to 4.8 GHz with Intel® Turbo Boost Technology, 24 MB L3 cache, 16 cores, 22 threads)
Chipset: Intel® integrated SoC
Graphics (integrated): Intel® Arc Graphics",3950.35,https://www.pbtech.co.nz/product/NBKHNB140056/HP-Spectre-x360-14-eu0056TU-Flip-2-in-1-Laptop-14
"HP EliteBook 630 G11 Business Laptop 13.3"" WUXGA",computers/laptops,Intel Core Ultra 5 125U - 16GB RAM - 512GB SSD - Win 11 Pro - AX WiFi 6E + BT5.3 - 3Y NBD Onsite Warranty,"Display: 33.8 cm (13.3"") diagonal, WUXGA (1920 x 1200), IPS, anti-glare, 300 nits, 45% NTSC
Operating System: Windows 11 Pro
Processor: Intel Core Ultra 5 125U (up to 4.3 GHz with Intel Turbo Boost Technology, 12 MB L3 cache, 12 cores, 14 threads)
Memory: 16 GB DDR5-5600 MHz RAM (1 x 16 GB)
Storage: 512 GB PCIe NVMe SSD",2029.42,https://www.pbtech.co.nz/product/NBKHNB6301100/HP-EliteBook-630-G11-Business-Laptop-133-WUXGA-Int
"MSI Modern 15 F13MG-010NZ 15.6"" FHD Laptop",computers/laptops,Intel Core i7-1355U - 32GB RAM - 1TB SSD - Win 11 Home - 1Y Warranty - AX Wi-Fi 6E + BT5.3,"OS: Windows 11 Home
CPU: 13th Gen Intel® Core i7-1355U Processor
Display: 15.6"" FHD (1920x1080), IPS-Level
Graphics: Intel® Iris® Xe graphics
Memory: 32GB DDR4-3200 (2x16GB)",1649.00,https://www.pbtech.co.nz/product/NBKMSI1513010B/MSI-Modern-15-F13MG-010NZ-156-FHD-Laptop-Intel-Cor
"HP Chromebook 11 G10 11.6"" HD",computers/laptops,Intel N100 - 4GB RAM - 32GB eMMC - ChromeOS - 1Y Warranty - AX WiFi 6E + BT5.3 - Webcam -USB C (PD & DP),"Display: 29.5 cm (11.6"") diagonal, HD (1366 x 768), anti-glare, 250 nits, 50% NTSC
Operating System: ChromeOS
Processor: Intel Processor N100 (up to 3.4 GHz with Intel Turbo Boost Technology, 6 MB L3 cache, 4 cores, 4 threads)
Memory: 4 GB LPDDR5-6400 MHz RAM (onboard)
Storage: 32 GB eMMC storage",402.50,https://www.pbtech.co.nz/product/NBKHNB111000/HP-Chromebook-11-G10-116-HD-Intel-N100---4GB-RAM
"MSI Thin 15 B12UC-1457NZ RTX 3050 Gaming Laptop 15.6"" FHD 144Hz",computers/laptops,Intel Core i5-12450H - 32GB RAM - 512GB SSD - Win 11 Home - 1Y Warranty - AX WiFi 6E + BT5.3 - Blue Backlit Keyboard,"CPU: Intel Core i5-12450H
OS: Windows 11 Home
DISPLAY: 15.6"" FHD (1920x1080), 144Hz, IPS-Level
GRAPHICS: NVIDIA® GeForce RTX 3050 Laptop GPU 4GB GDDR6 128-bit
Up to 1172.5MHz Boost Clock 45W Maximum Graphics Power with Dynamic Boost. *May vary by scenario",1558.99,https://www.pbtech.co.nz/product/NBKMSI121457B/MSI-Thin-15-B12UC-1457NZ-RTX-3050-Gaming-Laptop-15
"MSI Stealth A16 AI+ A3HVGG-084NZ RTX 4070 Gaming Laptop 16"" UHD+ MiniLED 120Hz",computers/laptops,AMD Ryzen AI 9 365 - 32GB RAM - 1TB SSD - Win 11 Pro - 2Y Warranty - BE WiFi 7 + BT5.4 - Per-Key RGB gaming keyboard,"OS: Windows 11 Pro
CPU: AMD Ryzen AI 9 365 Processors with up to 50 NPU TOPS (80 total AI TOPS)
Display: 16"" UHD+ (3840x2400), 120Hz, MiniLED, IPS-Level
Graphics: NVIDIA® GeForce RTX 4070 Laptop GPU 8GB GDDR6 powers advanced AI with 321 AI TOPS
Up to 1980MHz Boost Clock 105W Maximum Graphics Power with Dynamic Boost. *May vary by scenario",4999.00,https://www.pbtech.co.nz/product/NBKMSI163084/MSI-Stealth-A16-AI-A3HVGG-084NZ-RTX-4070-Gaming-La
"ASUS Chromebook CX1500CKA 15.6"" FHD",computers/laptops,Intel Celeron N4500 - 8GB RAM - 128G eMMC - ChromeOS - 1Y Warranty - AX WiFi6 + BT5.2 - Webcam - MicroSD Reader,"Color: Transparent Silver
Operating System: ChromeOS
Processor: Intel® Celeron® N4500 Processor 1.1 GHz (4M Cache, up to 2.8 GHz, 2 cores)
Graphics: Intel® UHD Graphics
Display: Non-touch screen, 15.6-inch, FHD (1920 x 1080) 16:9, Anti-glare display, LED Backlit, 220nits, NTSC: 45%, Screen-to-body ratio:78 %",571.55,https://www.pbtech.co.nz/product/NBKASU1503910/ASUS-Chromebook-CX1500CKA-156-FHD-Intel-Celeron-N4
